DAAIN;79;485
DAAIN;66;3151
DAAIN;61;1229
DAAIN;93;373
DAAIN;82;1099
DAAIN;65;229
DAAIN;90;2492
DAAIN;95;8
DAAIN;3;30117
DAAIN;89;702
DAAIN;94;82
DAAIN;70;572
DAAIN;81;1578
DAAIN;86;275
DAAIN;60;983
DAAIO;76;1676
DAAIO;;6385
DAALL;70;66
DAALL;61;2
DAALL;77;10
DAALL;60;2
DAALL;78;1
DAALL;81;31
DAALL;3;392
DAALL;82;11
DAALL;35;209
DAAOD;78;5
DAAOD;94;4634
DAAOD;82;3
DAAOD;89;196
DAAOD;3;11750
DAAOD;91;85
DAAOD;81;1
DAAOD;76;289
DAAOD;75;3
DAAOD;86;1934
DAAOD;66;1
DAAOD;77;8703
DAAOD;93;11305
DAAOD;60;4
DAAOD;70;2
DAARX;78;39161
DAATO;75;287
DAATO;76;324
DAATO;93;11162
DAATO;78;21292
DAATO;77;17977
DAATO;95;525
DAATO;79;1
DAATO;94;116
DAATO;81;4033
DAATO;68;1988
DAATO;3;88988
DAATO;89;2922
DAATO;61;1239
DAATO;70;2610
DAATO;86;61
DAATO;90;1
DAATO;66;8
DAATO;35;3711
DAATO;46;4
DAATO;82;8305
DAATO;65;3
DAATO;92;7677
DAATO;91;20795
DAATO;60;1477
DAAVI;75;13074
DABCA;82;3735
DABCA;91;171
DABCA;66;2710
DABCA;70;524
DABCA;92;7
DABCA;95;5
DABCA;65;386
DABCA;68;1
DABCA;60;199
DABCA;3;71869
DABCA;93;1372
DABCA;78;539
DABCA;61;55
DABCA;35;1
DABCA;90;5
DABCA;81;236
DABCA;75;116
DABCA;77;4
DABCU;86;331
DABCU;70;2806
DABCU;82;9801
DABCU;66;124
DABCU;95;3
DABCU;94;1379
DABCU;75;1057
DABCU;81;3916
DABCU;93;588
DABCU;76;355
DABCU;68;711
DABCU;90;5793
DABCU;3;90550
DABCU;91;5866
DABCU;89;69
DABCU;77;9089
DABCU;78;3094
DABCU;61;211
DABCU;92;5516
DABCU;60;268
DABDT;81;1
DABDT;86;2
DABDT;70;3
DABDT;66;1
DABDT;89;1
DABDT;91;2
DABDT;3;11
DABLC;3;1
DABLC;78;4
DACDM;78;68
DACDM;3;4
DADGI;;5571
DADUY;90;2
DADUY;77;2
DADUY;61;558
DADUY;3;115380
DADUY;65;2
DADUY;91;2
DADUY;93;4
DADUY;89;17
DADUY;82;6032
DADUY;70;4709
DADUY;86;4924
DADUY;66;43
DADUY;92;2
DADUY;;11
DADUY;35;1997
DAEBC;;3
DAEBC;68;269
DAEBC;66;2798
DAEBC;94;9
DAEBC;89;33
DAEBC;31;1
DAEBC;76;31
DAEBC;65;358
DAEBC;82;30546
DAEBC;3;281363
DAEBC;61;1112
DAEBC;78;2356
DAEBC;95;434
DAEBC;75;25
DAEBC;81;2415
DAEBC;60;489
DAEBC;77;2001
DAEBC;93;6
DAEBC;96;2
DAEBC;70;7700
DAEBC;92;68
DAEBC;86;374
DAEBC;91;911
DAEBC;90;1002
DAECC;;1
DAECC;89;2
DAECC;93;1
DAECC;82;39
DAECC;78;2
DAECC;79;1
DAECC;92;3
DAECC;70;14
DAECC;94;6
DAECC;3;2477
DAECC;81;2
DAECE;3;15153
DAECI;81;1
DAECI;91;1
DAECI;3;1
DAECI;93;2
DAECI;76;407
DAECI;86;48
DAECI;82;454
DAECI;77;1
DAECR;81;2
DAECR;3;440
DAECR;89;1
DAEDG;70;15
DAEDG;3;2016
DAEDG;89;4
DAEDG;75;3
DAEDG;81;1
DAEDG;78;1
DAEDG;76;5
DAEDG;93;503
DAEDG;94;1
DAEDG;61;19
DAEDG;86;1
DAEDG;91;4
DAEDG;82;47
DAEIC;;1
DAEIC;3;9
DAEIC;70;150
DAEIC;93;1
DAEIC;82;37
DAEIC;75;4
DAEIC;81;1
DAEIC;68;1
DAEIC;78;1
DAEIC;89;4
DAEIR;78;7
DAELA;76;2
DAELA;78;6
DAELA;82;1
DAELA;81;2
DAELA;3;1
DAELA;86;8
DAELA;89;14
DAELE;78;1
DAELE;81;1
DAELE;3;21
DAELI;76;4
